# Equilibrio L-V con potencial Lennard-Jones

units           lj
atom_style      atomic

# Crear caja inicial (10x10x10) con red FCC y replicar en X
lattice         fcc 0.8442
Lattice spacing in x,y,z = 1.6795962 1.6795962 1.6795962
region          box block 0 10 0 10 0 10
create_box      1 box
Created orthogonal box = (0 0 0) to (16.795962 16.795962 16.795962)
  1 by 1 by 1 MPI processor grid
create_atoms    1 box
Created 4000 atoms
  using lattice units in orthogonal box = (0 0 0) to (16.795962 16.795962 16.795962)
  create_atoms CPU = 0.007 seconds
replicate       3 1 1
Replication is creating a 3x1x1 = 3 times larger system...
  orthogonal box = (0 0 0) to (50.387886 16.795962 16.795962)
  1 by 1 by 1 MPI processor grid
  12000 atoms
  replicate CPU = 0.019 seconds

# Borrar las regiones laterales (sólo conservar el centro)
group           extremos id <> 1 4000
4000 atoms in group extremos
group           extremos id <> 8001 12000
8000 atoms in group extremos
delete_atoms    group extremos
Deleted 8000 atoms, new total = 4000

mass            1 1.0
neigh_modify    delay 5

# Inicialización de velocidades
velocity        all create 0.7 87287

# Interacción Lennard-Jones
pair_style      lj/cut 2.5
pair_coeff      1 1 1.0 1.0

# Temperatura de simulación (editable)
variable        T equal 1.0

# Primera etapa: dinámica NVE
fix             f1 all nve

compute         tempi all temp
compute         press all pressure tempi

# Registro de temperatura y presión
fix             f_temp all ave/time 10 10 100 c_tempi file temperatura_${T}.out
fix             f_temp all ave/time 10 10 100 c_tempi file temperatura_1.out
fix             f_press all ave/time 10 10 100 c_press file prico_${T}.out
fix             f_press all ave/time 10 10 100 c_press file prico_1.out

# Registro del tensor de presión completo
fix             f_tensor all ave/time 10 10 100 c_press[1] c_press[2] c_press[3] c_press[4] c_press[5] c_press[6] file ptensor_${T}.out
fix             f_tensor all ave/time 10 10 100 c_press[1] c_press[2] c_press[3] c_press[4] c_press[5] c_press[6] file ptensor_1.out

# Dump inicial para observar evolución
dump            d1 all atom 100 dump_${T}.melt
dump            d1 all atom 100 dump_1.melt

thermo_style    custom step density pe ke etotal
thermo          50
timestep        0.005

# Corrida inicial para estabilización
run             20000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 5 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 2.8
  ghost atom cutoff = 2.8
  binsize = 1.4, bins = 36 12 12
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 3.654 | 3.654 | 3.654 Mbytes
   Step        Density         PotEng         KinEng         TotEng    
     81150   0.2814        -2.9298576      1.4502994     -1.4795582    
     81200   0.2814        -2.8832808      1.507179      -1.3761018    
     81250   0.2814        -2.9223587      1.5201948     -1.4021639    
     81300   0.2814        -2.9128465      1.5226076     -1.3902389    
     81350   0.2814        -2.9285689      1.4682565     -1.4603125    
     81400   0.2814        -2.9248049      1.4631582     -1.4616467    
     81450   0.2814        -2.957241       1.5025061     -1.4547349    
     81500   0.2814        -2.9519708      1.5110864     -1.4408844    
     81550   0.2814        -2.9747545      1.5015575     -1.473197     
     81600   0.2814        -2.9565327      1.5157685     -1.4407641    
     81650   0.2814        -2.9586903      1.475051      -1.4836393    
     81700   0.2814        -2.9466155      1.4998829     -1.4467325    
     81750   0.2814        -2.9741029      1.4855526     -1.4885502    
     81800   0.2814        -2.9645221      1.4808111     -1.483711     
     81850   0.2814        -2.9483955      1.5451547     -1.4032408    
     81900   0.2814        -2.9600267      1.4824806     -1.477546     
     81950   0.2814        -2.9514999      1.504684      -1.4468159    
     82000   0.2814        -2.9526726      1.5194872     -1.4331854    
     82050   0.2814        -2.9575347      1.4878976     -1.4696372    
     82100   0.2814        -2.9604913      1.5002885     -1.4602029    
     82150   0.2814        -2.955925       1.5063523     -1.4495727    
     82200   0.2814        -2.9541255      1.4811382     -1.4729873    
     82250   0.2814        -2.9594959      1.468983      -1.4905129    
     82300   0.2814        -2.9631128      1.5040457     -1.4590671    
     82350   0.2814        -2.9771539      1.5016516     -1.4755023    
     82400   0.2814        -2.9623191      1.5389428     -1.4233764    
     82450   0.2814        -2.9302831      1.4905479     -1.4397352    
     82500   0.2814        -2.9484393      1.5283462     -1.4200931    
     82550   0.2814        -2.9489485      1.5136084     -1.43534      
     82600   0.2814        -2.9340336      1.4731251     -1.4609085    
     82650   0.2814        -2.9345366      1.47938       -1.4551566    
     82700   0.2814        -2.9339555      1.4995718     -1.4343837    
     82750   0.2814        -2.9672489      1.5107025     -1.4565464    
     82800   0.2814        -2.9494909      1.4676495     -1.4818414    
     82850   0.2814        -2.9519636      1.5188134     -1.4331502    
     82900   0.2814        -2.9545725      1.498366      -1.4562065    
     82950   0.2814        -2.944114       1.4814267     -1.4626873    
     83000   0.2814        -2.9434546      1.5110966     -1.4323579    
     83050   0.2814        -2.9374921      1.4882314     -1.4492607    
     83100   0.2814        -2.950366       1.4979019     -1.4524641    
     83150   0.2814        -2.9548412      1.4752609     -1.4795803    
     83200   0.2814        -2.9479365      1.47721       -1.4707264    
     83250   0.2814        -2.9649929      1.4635072     -1.5014856    
     83300   0.2814        -2.956226       1.5043539     -1.4518721    
     83350   0.2814        -2.9755871      1.4987171     -1.47687      
     83400   0.2814        -2.9550281      1.5185499     -1.4364782    
     83450   0.2814        -2.9539183      1.4916138     -1.4623046    
     83500   0.2814        -2.9599901      1.5257407     -1.4342495    
     83550   0.2814        -2.9724617      1.4854974     -1.4869643    
     83600   0.2814        -2.9731574      1.4759972     -1.4971603    
     83650   0.2814        -2.9637449      1.5255117     -1.4382331    
     83700   0.2814        -2.9843063      1.5003376     -1.4839687    
     83750   0.2814        -2.9774335      1.4946118     -1.4828217    
     83800   0.2814        -2.9611416      1.505894      -1.4552476    
     83850   0.2814        -2.9731378      1.4980957     -1.4750421    
     83900   0.2814        -2.9763281      1.4845186     -1.4918094    
     83950   0.2814        -2.9634768      1.506754      -1.4567228    
     84000   0.2814        -2.9768356      1.5159281     -1.4609075    
     84050   0.2814        -2.9425941      1.4648716     -1.4777225    
     84100   0.2814        -2.960121       1.5309137     -1.4292073    
     84150   0.2814        -2.9411763      1.4791531     -1.4620232    
     84200   0.2814        -2.9427282      1.5130299     -1.4296983    
     84250   0.2814        -2.9636618      1.4975842     -1.4660776    
     84300   0.2814        -2.9488816      1.4847917     -1.46409      
     84350   0.2814        -2.9624731      1.5154875     -1.4469856    
     84400   0.2814        -2.9489392      1.4945322     -1.454407     
     84450   0.2814        -2.9584221      1.4773582     -1.4810638    
     84500   0.2814        -2.9536435      1.53524       -1.4184035    
     84550   0.2814        -2.9579652      1.5223539     -1.4356114    
     84600   0.2814        -2.9712163      1.5215348     -1.4496816    
     84650   0.2814        -2.9874559      1.5215629     -1.465893     
     84700   0.2814        -2.9605038      1.518304      -1.4421998    
     84750   0.2814        -2.9572441      1.50686       -1.4503841    
     84800   0.2814        -2.9511415      1.5147369     -1.4364046    
     84850   0.2814        -2.9448531      1.5021312     -1.4427219    
     84900   0.2814        -2.9620051      1.5169598     -1.4450453    
     84950   0.2814        -2.9554818      1.4850046     -1.4704771    
     85000   0.2814        -2.966111       1.5003345     -1.4657766    
     85050   0.2814        -2.9634255      1.530563      -1.4328625    
     85100   0.2814        -2.9558318      1.4663283     -1.4895035    
     85150   0.2814        -2.9737485      1.4778592     -1.4958893    
     85200   0.2814        -2.9936445      1.5155073     -1.4781372    
     85250   0.2814        -2.988086       1.4939348     -1.4941512    
     85300   0.2814        -2.9887707      1.4945127     -1.4942581    
     85350   0.2814        -2.9699978      1.5401549     -1.429843     
     85400   0.2814        -2.9702576      1.5302333     -1.4400244    
     85450   0.2814        -2.9704437      1.4999086     -1.4705351    
     85500   0.2814        -2.9775926      1.4838707     -1.4937219    
     85550   0.2814        -2.9593586      1.4793118     -1.4800468    
     85600   0.2814        -2.9586653      1.5084449     -1.4502203    
     85650   0.2814        -2.9726329      1.4839543     -1.4886786    
     85700   0.2814        -2.9633828      1.4937089     -1.4696739    
     85750   0.2814        -2.9703295      1.5099415     -1.4603881    
     85800   0.2814        -2.969451       1.4737131     -1.495738     
     85850   0.2814        -2.9686422      1.5102284     -1.4584138    
     85900   0.2814        -2.9565424      1.5010317     -1.4555108    
     85950   0.2814        -2.9652312      1.5046321     -1.4605992    
     86000   0.2814        -2.9574585      1.4870131     -1.4704454    
     86050   0.2814        -2.956634       1.5122496     -1.4443844    
     86100   0.2814        -2.9597875      1.4713343     -1.4884531    
     86150   0.2814        -2.9669055      1.4940502     -1.4728553    
     86200   0.2814        -2.975354       1.5031157     -1.4722383    
     86250   0.2814        -2.9841981      1.4957625     -1.4884356    
     86300   0.2814        -2.9727035      1.4946968     -1.4780067    
     86350   0.2814        -2.9708275      1.4894819     -1.4813456    
     86400   0.2814        -2.9809695      1.4813909     -1.4995786    
     86450   0.2814        -2.9856007      1.5373598     -1.4482409    
     86500   0.2814        -2.9832384      1.5259947     -1.4572437    
     86550   0.2814        -2.9895794      1.4914988     -1.4980806    
     86600   0.2814        -2.9769892      1.490684      -1.4863052    
     86650   0.2814        -2.9920833      1.5075569     -1.4845264    
     86700   0.2814        -2.9998831      1.4738783     -1.5260048    
     86750   0.2814        -2.9775048      1.4756254     -1.5018794    
     86800   0.2814        -2.9769391      1.4678855     -1.5090536    
     86850   0.2814        -2.9801094      1.522899      -1.4572104    
     86900   0.2814        -2.9927521      1.4958483     -1.4969038    
     86950   0.2814        -2.9924218      1.5249994     -1.4674224    
     87000   0.2814        -3.0128552      1.4804428     -1.5324124    
     87050   0.2814        -2.9991824      1.501617      -1.4975654    
     87100   0.2814        -3.0041102      1.5034655     -1.5006446    
     87150   0.2814        -2.9924808      1.4469767     -1.545504     
     87200   0.2814        -3.0002259      1.4978514     -1.5023745    
     87250   0.2814        -3.0061472      1.5035161     -1.5026311    
     87300   0.2814        -2.9990093      1.4798815     -1.5191278    
     87350   0.2814        -2.9965716      1.4755769     -1.5209947    
     87400   0.2814        -3.0020151      1.4915562     -1.5104589    
     87450   0.2814        -2.9904534      1.5371249     -1.4533285    
     87500   0.2814        -2.9897041      1.507263      -1.4824411    
     87550   0.2814        -3.0050119      1.5106437     -1.4943682    
     87600   0.2814        -2.9905583      1.4907997     -1.4997586    
     87650   0.2814        -2.9635049      1.4990342     -1.4644707    
     87700   0.2814        -2.9720099      1.4721529     -1.4998571    
     87750   0.2814        -2.9827907      1.5035817     -1.479209     
     87800   0.2814        -2.980126       1.4636336     -1.5164925    
     87850   0.2814        -2.9836025      1.4983048     -1.4852977    
     87900   0.2814        -2.9699443      1.5094096     -1.4605347    
     87950   0.2814        -2.9983089      1.4910567     -1.5072522    
     88000   0.2814        -2.9917385      1.4818848     -1.5098538    
     88050   0.2814        -2.9824175      1.4599232     -1.5224943    
     88100   0.2814        -2.9896052      1.4752278     -1.5143774    
     88150   0.2814        -2.9853917      1.4572101     -1.5281816    
     88200   0.2814        -2.9759681      1.495156      -1.4808121    
     88250   0.2814        -2.9719843      1.5049413     -1.4670431    
     88300   0.2814        -2.9815937      1.4774653     -1.5041284    
     88350   0.2814        -2.9766505      1.5267632     -1.4498873    
     88400   0.2814        -2.9770931      1.4899079     -1.4871852    
     88450   0.2814        -2.9577057      1.5215275     -1.4361782    
     88500   0.2814        -2.9681201      1.5342059     -1.4339142    
     88550   0.2814        -2.9785576      1.4851464     -1.4934112    
     88600   0.2814        -2.9534208      1.4669216     -1.4864992    
     88650   0.2814        -2.9631472      1.4887113     -1.4744358    
     88700   0.2814        -2.9365559      1.4908968     -1.4456591    
     88750   0.2814        -2.9393372      1.5128175     -1.4265197    
     88800   0.2814        -2.9400945      1.5068362     -1.4332583    
     88850   0.2814        -2.9522321      1.5292561     -1.422976     
     88900   0.2814        -2.9370535      1.4831068     -1.4539467    
     88950   0.2814        -2.9438877      1.469954      -1.4739338    
     89000   0.2814        -2.945112       1.4990387     -1.4460733    
     89050   0.2814        -2.9498926      1.5260228     -1.4238698    
     89100   0.2814        -2.956374       1.4978257     -1.4585483    
     89150   0.2814        -2.95167        1.498189      -1.4534811    
     89200   0.2814        -2.9437935      1.5208444     -1.4229491    
     89250   0.2814        -2.945511       1.4987908     -1.4467202    
     89300   0.2814        -2.945551       1.4753543     -1.4701967    
     89350   0.2814        -2.9415839      1.4870882     -1.4544957    
     89400   0.2814        -2.9350701      1.4861156     -1.4489545    
     89450   0.2814        -2.9432261      1.50268       -1.440546     
     89500   0.2814        -2.9454237      1.5432362     -1.4021875    
     89550   0.2814        -2.9468106      1.521769      -1.4250416    
     89600   0.2814        -2.9600999      1.5041994     -1.4559005    
     89650   0.2814        -2.96593        1.4871023     -1.4788277    
     89700   0.2814        -2.958932       1.4952609     -1.4636711    
     89750   0.2814        -2.954993       1.5142409     -1.4407521    
     89800   0.2814        -2.9664932      1.4925192     -1.4739741    
     89850   0.2814        -2.9417045      1.4733703     -1.4683343    
     89900   0.2814        -2.9321111      1.5031762     -1.4289349    
     89950   0.2814        -2.9522274      1.4834799     -1.4687476    
     90000   0.2814        -2.9614028      1.4717383     -1.4896646    
     90050   0.2814        -2.9725697      1.5171176     -1.455452     
     90100   0.2814        -2.9567508      1.4910793     -1.4656715    
     90150   0.2814        -2.959235       1.489632      -1.469603     
     90200   0.2814        -2.9556045      1.5103938     -1.4452108    
     90250   0.2814        -2.9464089      1.4646533     -1.4817557    
     90300   0.2814        -2.9656958      1.5159896     -1.4497062    
     90350   0.2814        -2.9579312      1.504783      -1.4531482    
